date,area,alpha_3,variable,generation_twh
2020-10-01T00:00:00Z,Portugal,PRT,Wind,1.2117331
2020-11-01T00:00:00Z,Portugal,PRT,Demand,4.1315026
2020-11-01T00:00:00Z,Portugal,PRT,Production,4.7073618999999995
2020-11-01T00:00:00Z,Portugal,PRT,Net imports,-0.69806202
2020-11-01T00:00:00Z,Portugal,PRT,Gas,1.4771736
2020-11-01T00:00:00Z,Portugal,PRT,Hard Coal,0.6653909
2020-11-01T00:00:00Z,Portugal,PRT,Other fossil,0.0155347
2020-11-01T00:00:00Z,Portugal,PRT,Bioenergy,0.265457
2020-11-01T00:00:00Z,Portugal,PRT,Hydro,1.0599609
2020-11-01T00:00:00Z,Portugal,PRT,Solar,0.07035280000000001
2020-11-01T00:00:00Z,Portugal,PRT,Wind,1.153492
2020-12-01T00:00:00Z,Portugal,PRT,Demand,4.5599612
2020-12-01T00:00:00Z,Portugal,PRT,Production,4.319783
2020-12-01T00:00:00Z,Portugal,PRT,Net imports,0.1024823
2020-12-01T00:00:00Z,Portugal,PRT,Gas,1.0146148
2020-12-01T00:00:00Z,Portugal,PRT,Hard Coal,0.1622705
2020-12-01T00:00:00Z,Portugal,PRT,Other fossil,0.0235117
2020-12-01T00:00:00Z,Portugal,PRT,Bioenergy,0.2885064
2020-12-01T00:00:00Z,Portugal,PRT,Hydro,1.2016535
2020-12-01T00:00:00Z,Portugal,PRT,Solar,0.0659892
2020-12-01T00:00:00Z,Portugal,PRT,Wind,1.5632369000000002
2021-01-01T00:00:00Z,Portugal,PRT,Demand,4.985681
2021-01-01T00:00:00Z,Portugal,PRT,Production,4.5426782
2021-01-01T00:00:00Z,Portugal,PRT,Net imports,0.28825211
2021-01-01T00:00:00Z,Portugal,PRT,Gas,1.2240156999999998
2021-01-01T00:00:00Z,Portugal,PRT,Hard Coal,0.187984
2021-01-01T00:00:00Z,Portugal,PRT,Other fossil,0.0249636
2021-01-01T00:00:00Z,Portugal,PRT,Bioenergy,0.2759736
2021-01-01T00:00:00Z,Portugal,PRT,Hydro,1.3082537
2021-01-01T00:00:00Z,Portugal,PRT,Solar,0.0709569
2021-01-01T00:00:00Z,Portugal,PRT,Wind,1.4505307
2021-02-01T00:00:00Z,Portugal,PRT,Demand,3.9986342
2021-02-01T00:00:00Z,Portugal,PRT,Production,4.4362255
2021-02-01T00:00:00Z,Portugal,PRT,Net imports,-0.85344436
2021-02-01T00:00:00Z,Portugal,PRT,Gas,0.5504453
2021-02-01T00:00:00Z,Portugal,PRT,Hard Coal,0.025088100000000002
2021-02-01T00:00:00Z,Portugal,PRT,Other fossil,0.019805700000000002
2021-02-01T00:00:00Z,Portugal,PRT,Bioenergy,0.2396287
2021-02-01T00:00:00Z,Portugal,PRT,Hydro,2.0696442999999998
2021-02-01T00:00:00Z,Portugal,PRT,Solar,0.0718035
2021-02-01T00:00:00Z,Portugal,PRT,Wind,1.4598099
2021-03-01T00:00:00Z,Portugal,PRT,Demand,4.077376699999999
2021-03-01T00:00:00Z,Portugal,PRT,Production,3.9679881
2021-03-01T00:00:00Z,Portugal,PRT,Net imports,-0.00701563
2021-03-01T00:00:00Z,Portugal,PRT,Gas,0.879409
2021-03-01T00:00:00Z,Portugal,PRT,Hard Coal,0.028322700000000003
2021-03-01T00:00:00Z,Portugal,PRT,Other fossil,0.022861799999999998
2021-03-01T00:00:00Z,Portugal,PRT,Bioenergy,0.2774318
2021-03-01T00:00:00Z,Portugal,PRT,Hydro,1.5449782
2021-03-01T00:00:00Z,Portugal,PRT,Solar,0.1411779
2021-03-01T00:00:00Z,Portugal,PRT,Wind,1.0738067
2021-04-01T00:00:00Z,Portugal,PRT,Demand,3.7403401
2021-04-01T00:00:00Z,Portugal,PRT,Production,3.4691931
2021-04-01T00:00:00Z,Portugal,PRT,Net imports,0.18628215
2021-04-01T00:00:00Z,Portugal,PRT,Gas,1.3866255
2021-04-01T00:00:00Z,Portugal,PRT,Hard Coal,0.12858709999999998
2021-04-01T00:00:00Z,Portugal,PRT,Other fossil,0.022687000000000002
2021-04-01T00:00:00Z,Portugal,PRT,Bioenergy,0.27520710000000004
2021-04-01T00:00:00Z,Portugal,PRT,Hydro,0.8980796
2021-04-01T00:00:00Z,Portugal,PRT,Solar,0.1216835
2021-04-01T00:00:00Z,Portugal,PRT,Wind,0.6363233
2021-05-01T00:00:00Z,Portugal,PRT,Demand,3.9277203
2021-05-01T00:00:00Z,Portugal,PRT,Production,3.0797130000000004
2021-05-01T00:00:00Z,Portugal,PRT,Net imports,0.83283273
2021-05-01T00:00:00Z,Portugal,PRT,Gas,0.9695726
2021-05-01T00:00:00Z,Portugal,PRT,Hard Coal,0.0353279
2021-05-01T00:00:00Z,Portugal,PRT,Other fossil,0.026323899999999997
2021-05-01T00:00:00Z,Portugal,PRT,Bioenergy,0.28657
2021-05-01T00:00:00Z,Portugal,PRT,Hydro,0.5207696999999999
2021-05-01T00:00:00Z,Portugal,PRT,Solar,0.1725739
2021-05-01T00:00:00Z,Portugal,PRT,Wind,1.068575
2021-06-01T00:00:00Z,Portugal,PRT,Demand,3.8357750179999996
2021-06-01T00:00:00Z,Portugal,PRT,Production,3.4972354799999996
2021-06-01T00:00:00Z,Portugal,PRT,Net imports,0.3263459306
2021-06-01T00:00:00Z,Portugal,PRT,Gas,1.5933231399999999
2021-06-01T00:00:00Z,Portugal,PRT,Hard Coal,0.035312800000000005
2021-06-01T00:00:00Z,Portugal,PRT,Other fossil,0.02478648
2021-06-01T00:00:00Z,Portugal,PRT,Bioenergy,0.27453985999999997
2021-06-01T00:00:00Z,Portugal,PRT,Hydro,0.60915351
2021-06-01T00:00:00Z,Portugal,PRT,Solar,0.17647789
2021-06-01T00:00:00Z,Portugal,PRT,Wind,0.7836417999999999
2018-01-01T00:00:00Z,Romania,ROU,Demand,5.625158697
2018-01-01T00:00:00Z,Romania,ROU,Production,5.98572633
2018-01-01T00:00:00Z,Romania,ROU,Net imports,-0.3565068
2018-01-01T00:00:00Z,Romania,ROU,Gas,1.23614048
2018-01-01T00:00:00Z,Romania,ROU,Hard Coal,0.15097592
2018-01-01T00:00:00Z,Romania,ROU,Lignite,1.5535461
2018-01-01T00:00:00Z,Romania,ROU,Bioenergy,0.03680347
2018-01-01T00:00:00Z,Romania,ROU,Hydro,1.25182656
2018-01-01T00:00:00Z,Romania,ROU,Solar,0.05114775
2018-01-01T00:00:00Z,Romania,ROU,Wind,0.6698623499999999
2018-01-01T00:00:00Z,Romania,ROU,Nuclear,1.0354237
2018-02-01T00:00:00Z,Romania,ROU,Demand,5.284498511
2018-02-01T00:00:00Z,Romania,ROU,Production,5.79493094
2018-02-01T00:00:00Z,Romania,ROU,Net imports,-0.5113695439
2018-02-01T00:00:00Z,Romania,ROU,Gas,1.1443256
2018-02-01T00:00:00Z,Romania,ROU,Hard Coal,0.1098745
2018-02-01T00:00:00Z,Romania,ROU,Lignite,1.48387114
2018-02-01T00:00:00Z,Romania,ROU,Bioenergy,0.03445783
2018-02-01T00:00:00Z,Romania,ROU,Hydro,1.2675989300000001
2018-02-01T00:00:00Z,Romania,ROU,Solar,0.04611688
2018-02-01T00:00:00Z,Romania,ROU,Wind,0.77101905
2018-02-01T00:00:00Z,Romania,ROU,Nuclear,0.93766701
2018-03-01T00:00:00Z,Romania,ROU,Demand,5.699812075
2018-03-01T00:00:00Z,Romania,ROU,Production,6.0445137
2018-03-01T00:00:00Z,Romania,ROU,Net imports,-0.3417686751
2018-03-01T00:00:00Z,Romania,ROU,Gas,0.91073321
2018-03-01T00:00:00Z,Romania,ROU,Hard Coal,0.09661773
2018-03-01T00:00:00Z,Romania,ROU,Lignite,1.45038488
2018-03-01T00:00:00Z,Romania,ROU,Bioenergy,0.03178645
2018-03-01T00:00:00Z,Romania,ROU,Hydro,1.89471432
2018-03-01T00:00:00Z,Romania,ROU,Solar,0.08769875
2018-03-01T00:00:00Z,Romania,ROU,Wind,0.5894706
2018-03-01T00:00:00Z,Romania,ROU,Nuclear,0.98310776
2018-04-01T00:00:00Z,Romania,ROU,Demand,4.55526351
2018-04-01T00:00:00Z,Romania,ROU,Production,4.92131934
2018-04-01T00:00:00Z,Romania,ROU,Net imports,-0.3657367647
2018-04-01T00:00:00Z,Romania,ROU,Gas,0.37719877
2018-04-01T00:00:00Z,Romania,ROU,Hard Coal,0.059656709999999995
2018-04-01T00:00:00Z,Romania,ROU,Lignite,0.79518084
2018-04-01T00:00:00Z,Romania,ROU,Bioenergy,0.020281340000000002
2018-04-01T00:00:00Z,Romania,ROU,Hydro,1.9655318099999999
2018-04-01T00:00:00Z,Romania,ROU,Solar,0.1633307
2018-04-01T00:00:00Z,Romania,ROU,Wind,0.5377166600000001
2018-04-01T00:00:00Z,Romania,ROU,Nuclear,1.00242251
2018-05-01T00:00:00Z,Romania,ROU,Demand,4.66517
2018-05-01T00:00:00Z,Romania,ROU,Production,4.647558
2018-05-01T00:00:00Z,Romania,ROU,Net imports,0.01780535
2018-05-01T00:00:00Z,Romania,ROU,Gas,0.5234460000000001
2018-05-01T00:00:00Z,Romania,ROU,Hard Coal,0.05638
2018-05-01T00:00:00Z,Romania,ROU,Lignite,1.070373
2018-05-01T00:00:00Z,Romania,ROU,Bioenergy,0.026674
2018-05-01T00:00:00Z,Romania,ROU,Hydro,1.750932
2018-05-01T00:00:00Z,Romania,ROU,Solar,0.175662
2018-05-01T00:00:00Z,Romania,ROU,Wind,0.505056
2018-05-01T00:00:00Z,Romania,ROU,Nuclear,0.5390349999999999
2018-06-01T00:00:00Z,Romania,ROU,Demand,4.724591
2018-06-01T00:00:00Z,Romania,ROU,Production,4.767544
2018-06-01T00:00:00Z,Romania,ROU,Net imports,-0.04056604
2018-06-01T00:00:00Z,Romania,ROU,Gas,0.705217
2018-06-01T00:00:00Z,Romania,ROU,Hard Coal,0.059238
2018-06-01T00:00:00Z,Romania,ROU,Lignite,1.062155
2018-06-01T00:00:00Z,Romania,ROU,Bioenergy,0.025112
2018-06-01T00:00:00Z,Romania,ROU,Hydro,1.500326
2018-06-01T00:00:00Z,Romania,ROU,Solar,0.150979
2018-06-01T00:00:00Z,Romania,ROU,Wind,0.34216
2018-06-01T00:00:00Z,Romania,ROU,Nuclear,0.922357
2018-07-01T00:00:00Z,Romania,ROU,Demand,4.872614212999999
2018-07-01T00:00:00Z,Romania,ROU,Production,5.312942049999999
2018-07-01T00:00:00Z,Romania,ROU,Net imports,-0.43335090000000004
2018-07-01T00:00:00Z,Romania,ROU,Gas,0.59105743
2018-07-01T00:00:00Z,Romania,ROU,Hard Coal,0.06791629
2018-07-01T00:00:00Z,Romania,ROU,Lignite,1.15738663
2018-07-01T00:00:00Z,Romania,ROU,Bioenergy,0.02778134
2018-07-01T00:00:00Z,Romania,ROU,Hydro,2.11359686
2018-07-01T00:00:00Z,Romania,ROU,Solar,0.15353536
2018-07-01T00:00:00Z,Romania,ROU,Wind,0.19911162
2018-07-01T00:00:00Z,Romania,ROU,Nuclear,1.00255652
2018-08-01T00:00:00Z,Romania,ROU,Demand,4.892095989
2018-08-01T00:00:00Z,Romania,ROU,Production,5.26204621
2018-08-01T00:00:00Z,Romania,ROU,Net imports,-0.36273768100000003
2018-08-01T00:00:00Z,Romania,ROU,Gas,0.82142432
2018-08-01T00:00:00Z,Romania,ROU,Hard Coal,0.07875325999999999
2018-08-01T00:00:00Z,Romania,ROU,Lignite,1.17627809
2018-08-01T00:00:00Z,Romania,ROU,Bioenergy,0.02556682
2018-08-01T00:00:00Z,Romania,ROU,Hydro,1.64244192
2018-08-01T00:00:00Z,Romania,ROU,Solar,0.17195359999999998
2018-08-01T00:00:00Z,Romania,ROU,Wind,0.34884841
2018-08-01T00:00:00Z,Romania,ROU,Nuclear,0.99677979
2018-09-01T00:00:00Z,Romania,ROU,Demand,4.6514733800000005
2018-09-01T00:00:00Z,Romania,ROU,Production,4.7984385099999995
2018-09-01T00:00:00Z,Romania,ROU,Net imports,-0.1436052941
2018-09-01T00:00:00Z,Romania,ROU,Gas,0.78433836
2018-09-01T00:00:00Z,Romania,ROU,Hard Coal,0.08672045
2018-09-01T00:00:00Z,Romania,ROU,Lignite,1.1220924600000002
2018-09-01T00:00:00Z,Romania,ROU,Bioenergy,0.02056056
2018-09-01T00:00:00Z,Romania,ROU,Hydro,1.23051805
2018-09-01T00:00:00Z,Romania,ROU,Solar,0.14033992
2018-09-01T00:00:00Z,Romania,ROU,Wind,0.49784846
2018-09-01T00:00:00Z,Romania,ROU,Nuclear,0.91602025
2018-10-01T00:00:00Z,Romania,ROU,Demand,4.999850788
2018-10-01T00:00:00Z,Romania,ROU,Production,5.15049851
2018-10-01T00:00:00Z,Romania,ROU,Net imports,-0.1461134651
2018-10-01T00:00:00Z,Romania,ROU,Gas,1.01778006
2018-10-01T00:00:00Z,Romania,ROU,Hard Coal,0.148474
2018-10-01T00:00:00Z,Romania,ROU,Lignite,1.1327455199999998
2018-10-01T00:00:00Z,Romania,ROU,Bioenergy,0.02769369
2018-10-01T00:00:00Z,Romania,ROU,Hydro,1.0892511999999999
2018-10-01T00:00:00Z,Romania,ROU,Solar,0.12153427
2018-10-01T00:00:00Z,Romania,ROU,Wind,0.5887103899999999
2018-10-01T00:00:00Z,Romania,ROU,Nuclear,1.0243093799999998
2018-11-01T00:00:00Z,Romania,ROU,Demand,5.3049904230000005
2018-11-01T00:00:00Z,Romania,ROU,Production,5.32302397
2018-11-01T00:00:00Z,Romania,ROU,Net imports,-0.03064904772
2018-11-01T00:00:00Z,Romania,ROU,Gas,1.2228693000000002
2018-11-01T00:00:00Z,Romania,ROU,Hard Coal,0.143215
2018-11-01T00:00:00Z,Romania,ROU,Lignite,1.278492
2018-11-01T00:00:00Z,Romania,ROU,Bioenergy,0.0374329
2018-11-01T00:00:00Z,Romania,ROU,Hydro,1.01529736
2018-11-01T00:00:00Z,Romania,ROU,Solar,0.0511271
2018-11-01T00:00:00Z,Romania,ROU,Wind,0.58021758
2018-11-01T00:00:00Z,Romania,ROU,Nuclear,0.99437273
2018-12-01T00:00:00Z,Romania,ROU,Demand,5.697312424
2018-12-01T00:00:00Z,Romania,ROU,Production,5.540077559999999
2018-12-01T00:00:00Z,Romania,ROU,Net imports,0.1515108174
2018-12-01T00:00:00Z,Romania,ROU,Gas,1.37742199
2018-12-01T00:00:00Z,Romania,ROU,Hard Coal,0.130166
2018-12-01T00:00:00Z,Romania,ROU,Lignite,1.331717
2018-12-01T00:00:00Z,Romania,ROU,Bioenergy,0.03749922
2018-12-01T00:00:00Z,Romania,ROU,Hydro,0.99537698
2018-12-01T00:00:00Z,Romania,ROU,Solar,0.0335265
2018-12-01T00:00:00Z,Romania,ROU,Wind,0.60546235
2018-12-01T00:00:00Z,Romania,ROU,Nuclear,1.02890752
2019-01-01T00:00:00Z,Romania,ROU,Demand,5.76852476
2019-01-01T00:00:00Z,Romania,ROU,Production,5.4839309400000005
2019-01-01T00:00:00Z,Romania,ROU,Net imports,0.29451222
2019-01-01T00:00:00Z,Romania,ROU,Gas,1.30170928
2019-01-01T00:00:00Z,Romania,ROU,Hard Coal,0.12633099
2019-01-01T00:00:00Z,Romania,ROU,Lignite,1.17096103
2019-01-01T00:00:00Z,Romania,ROU,Bioenergy,0.04071185
2019-01-01T00:00:00Z,Romania,ROU,Hydro,0.98575458
2019-01-01T00:00:00Z,Romania,ROU,Solar,0.03536989
2019-01-01T00:00:00Z,Romania,ROU,Wind,0.79488126
2019-01-01T00:00:00Z,Romania,ROU,Nuclear,1.02821206
2019-02-01T00:00:00Z,Romania,ROU,Demand,5.111566498
2019-02-01T00:00:00Z,Romania,ROU,Production,5.12712745
2019-02-01T00:00:00Z,Romania,ROU,Net imports,-0.01064801653
2019-02-01T00:00:00Z,Romania,ROU,Gas,1.11641633
2019-02-01T00:00:00Z,Romania,ROU,Hard Coal,0.111285
2019-02-01T00:00:00Z,Romania,ROU,Lignite,1.059469
2019-02-01T00:00:00Z,Romania,ROU,Bioenergy,0.039494770000000005
2019-02-01T00:00:00Z,Romania,ROU,Hydro,1.14306599
2019-02-01T00:00:00Z,Romania,ROU,Solar,0.08297247
2019-02-01T00:00:00Z,Romania,ROU,Wind,0.64630176
2019-02-01T00:00:00Z,Romania,ROU,Nuclear,0.92812213
2019-03-01T00:00:00Z,Romania,ROU,Demand,5.1925158499999995
2019-03-01T00:00:00Z,Romania,ROU,Production,5.23328353
2019-03-01T00:00:00Z,Romania,ROU,Net imports,-0.03958604317
2019-03-01T00:00:00Z,Romania,ROU,Gas,0.8182695999999999
2019-03-01T00:00:00Z,Romania,ROU,Hard Coal,0.104463
2019-03-01T00:00:00Z,Romania,ROU,Lignite,1.1128745
2019-03-01T00:00:00Z,Romania,ROU,Bioenergy,0.03932012
2019-03-01T00:00:00Z,Romania,ROU,Hydro,1.3341866199999999
2019-03-01T00:00:00Z,Romania,ROU,Solar,0.14202423
2019-03-01T00:00:00Z,Romania,ROU,Wind,0.65442742
2019-03-01T00:00:00Z,Romania,ROU,Nuclear,1.0277180399999999
2019-04-01T00:00:00Z,Romania,ROU,Demand,4.78821305
2019-04-01T00:00:00Z,Romania,ROU,Production,4.8345392
2019-04-01T00:00:00Z,Romania,ROU,Net imports,-0.04085919039
2019-04-01T00:00:00Z,Romania,ROU,Gas,0.44283035
2019-04-01T00:00:00Z,Romania,ROU,Hard Coal,0.084552
2019-04-01T00:00:00Z,Romania,ROU,Lignite,1.10716205
2019-04-01T00:00:00Z,Romania,ROU,Bioenergy,0.033521340000000004
2019-04-01T00:00:00Z,Romania,ROU,Hydro,1.41087118
2019-04-01T00:00:00Z,Romania,ROU,Solar,0.13462058
2019-04-01T00:00:00Z,Romania,ROU,Wind,0.6287471299999999
2019-04-01T00:00:00Z,Romania,ROU,Nuclear,0.9922345699999999
2019-05-01T00:00:00Z,Romania,ROU,Demand,4.74792143
2019-05-01T00:00:00Z,Romania,ROU,Production,4.9919331499999995
2019-05-01T00:00:00Z,Romania,ROU,Net imports,-0.2352993644
2019-05-01T00:00:00Z,Romania,ROU,Gas,0.35069837000000004
2019-05-01T00:00:00Z,Romania,ROU,Hard Coal,0.067675
2019-05-01T00:00:00Z,Romania,ROU,Lignite,1.00774638
2019-05-01T00:00:00Z,Romania,ROU,Bioenergy,0.02549858
2019-05-01T00:00:00Z,Romania,ROU,Hydro,2.32069326
2019-05-01T00:00:00Z,Romania,ROU,Solar,0.14409539000000002
2019-05-01T00:00:00Z,Romania,ROU,Wind,0.5369421
2019-05-01T00:00:00Z,Romania,ROU,Nuclear,0.53858407
2019-06-01T00:00:00Z,Romania,ROU,Demand,4.66777085
2019-06-01T00:00:00Z,Romania,ROU,Production,5.09959521
2019-06-01T00:00:00Z,Romania,ROU,Net imports,-0.3939530066
2019-06-01T00:00:00Z,Romania,ROU,Gas,0.30391405
2019-06-01T00:00:00Z,Romania,ROU,Hard Coal,0.044256000000000004
2019-06-01T00:00:00Z,Romania,ROU,Lignite,0.97166833
2019-06-01T00:00:00Z,Romania,ROU,Bioenergy,0.02350952
2019-06-01T00:00:00Z,Romania,ROU,Hydro,2.37772992
2019-06-01T00:00:00Z,Romania,ROU,Solar,0.16327509
2019-06-01T00:00:00Z,Romania,ROU,Wind,0.35924182000000004
2019-06-01T00:00:00Z,Romania,ROU,Nuclear,0.8560004800000001
2019-07-01T00:00:00Z,Romania,ROU,Demand,4.9117056
2019-07-01T00:00:00Z,Romania,ROU,Production,4.72639664
2019-07-01T00:00:00Z,Romania,ROU,Net imports,0.18797541899999998
2019-07-01T00:00:00Z,Romania,ROU,Gas,0.63279572
2019-07-01T00:00:00Z,Romania,ROU,Hard Coal,0.045736
2019-07-01T00:00:00Z,Romania,ROU,Lignite,1.15308785
2019-07-01T00:00:00Z,Romania,ROU,Bioenergy,0.033378410000000004
2019-07-01T00:00:00Z,Romania,ROU,Hydro,1.40583534
2019-07-01T00:00:00Z,Romania,ROU,Solar,0.16272920999999999
2019-07-01T00:00:00Z,Romania,ROU,Wind,0.29965931
2019-07-01T00:00:00Z,Romania,ROU,Nuclear,0.9931748
2019-08-01T00:00:00Z,Romania,ROU,Demand,4.91031843
2019-08-01T00:00:00Z,Romania,ROU,Production,4.41761873
2019-08-01T00:00:00Z,Romania,ROU,Net imports,0.5175684321999999
2019-08-01T00:00:00Z,Romania,ROU,Gas,0.62828275
2019-08-01T00:00:00Z,Romania,ROU,Hard Coal,0.22896586
2019-08-01T00:00:00Z,Romania,ROU,Lignite,0.9200111000000001
2019-08-01T00:00:00Z,Romania,ROU,Bioenergy,0.03564544
2019-08-01T00:00:00Z,Romania,ROU,Hydro,1.0197017
2019-08-01T00:00:00Z,Romania,ROU,Solar,0.16529512
2019-08-01T00:00:00Z,Romania,ROU,Wind,0.42657663
2019-08-01T00:00:00Z,Romania,ROU,Nuclear,0.99314013
2019-09-01T00:00:00Z,Romania,ROU,Demand,4.619201449999999
2019-09-01T00:00:00Z,Romania,ROU,Production,4.1208053499999995
2019-09-01T00:00:00Z,Romania,ROU,Net imports,0.5010563519
2019-09-01T00:00:00Z,Romania,ROU,Gas,0.70933537
2019-09-01T00:00:00Z,Romania,ROU,Hard Coal,0.07302299999999999
2019-09-01T00:00:00Z,Romania,ROU,Lignite,1.04565816
2019-09-01T00:00:00Z,Romania,ROU,Bioenergy,0.03121135
2019-09-01T00:00:00Z,Romania,ROU,Hydro,0.81996946
2019-09-01T00:00:00Z,Romania,ROU,Solar,0.13199725
2019-09-01T00:00:00Z,Romania,ROU,Wind,0.44884142000000005
2019-09-01T00:00:00Z,Romania,ROU,Nuclear,0.86076934
2019-10-01T00:00:00Z,Romania,ROU,Demand,4.94775528
2019-10-01T00:00:00Z,Romania,ROU,Production,4.48228748
2019-10-01T00:00:00Z,Romania,ROU,Net imports,0.46696996960000003
2019-10-01T00:00:00Z,Romania,ROU,Gas,0.93548365
2019-10-01T00:00:00Z,Romania,ROU,Hard Coal,0.080203
2019-10-01T00:00:00Z,Romania,ROU,Lignite,1.08485451
2019-10-01T00:00:00Z,Romania,ROU,Bioenergy,0.04450857
2019-10-01T00:00:00Z,Romania,ROU,Hydro,0.83891366
2019-10-01T00:00:00Z,Romania,ROU,Solar,0.11185258000000001
2019-10-01T00:00:00Z,Romania,ROU,Wind,0.37115107
2019-10-01T00:00:00Z,Romania,ROU,Nuclear,1.01532044
2019-11-01T00:00:00Z,Romania,ROU,Demand,5.06970684
2019-11-01T00:00:00Z,Romania,ROU,Production,4.9349028399999995
2019-11-01T00:00:00Z,Romania,ROU,Net imports,0.1359405934
2019-11-01T00:00:00Z,Romania,ROU,Gas,0.99629282
2019-11-01T00:00:00Z,Romania,ROU,Hard Coal,0.08543
2019-11-01T00:00:00Z,Romania,ROU,Lignite,1.0244575
2019-11-01T00:00:00Z,Romania,ROU,Bioenergy,0.043780900000000005
2019-11-01T00:00:00Z,Romania,ROU,Hydro,0.9702522
2019-11-01T00:00:00Z,Romania,ROU,Solar,0.050151400000000006
2019-11-01T00:00:00Z,Romania,ROU,Wind,0.76837491
2019-11-01T00:00:00Z,Romania,ROU,Nuclear,0.9961631099999999
2019-12-01T00:00:00Z,Romania,ROU,Demand,5.34995237
2019-12-01T00:00:00Z,Romania,ROU,Production,5.2022860799999995
2019-12-01T00:00:00Z,Romania,ROU,Net imports,0.1514955052
2019-12-01T00:00:00Z,Romania,ROU,Gas,1.08472166
2019-12-01T00:00:00Z,Romania,ROU,Hard Coal,0.09414
2019-12-01T00:00:00Z,Romania,ROU,Lignite,1.05275842
2019-12-01T00:00:00Z,Romania,ROU,Bioenergy,0.04158254
2019-12-01T00:00:00Z,Romania,ROU,Hydro,1.08134136
2019-12-01T00:00:00Z,Romania,ROU,Solar,0.04759171
2019-12-01T00:00:00Z,Romania,ROU,Wind,0.74522157
2019-12-01T00:00:00Z,Romania,ROU,Nuclear,1.05492882
2020-01-01T00:00:00Z,Romania,ROU,Demand,5.5589960000000005
2020-01-01T00:00:00Z,Romania,ROU,Production,5.352677829999999
2020-01-01T00:00:00Z,Romania,ROU,Net imports,0.21270593
2020-01-01T00:00:00Z,Romania,ROU,Gas,1.356086
2020-01-01T00:00:00Z,Romania,ROU,Hard Coal,0.112471
2020-01-01T00:00:00Z,Romania,ROU,Lignite,0.99132119
2020-01-01T00:00:00Z,Romania,ROU,Bioenergy,0.04774001
2020-01-01T00:00:00Z,Romania,ROU,Hydro,1.093604
2020-01-01T00:00:00Z,Romania,ROU,Solar,0.06239702
2020-01-01T00:00:00Z,Romania,ROU,Wind,0.63571687
2020-01-01T00:00:00Z,Romania,ROU,Nuclear,1.05334174
2020-02-01T00:00:00Z,Romania,ROU,Demand,5.0877824899999995
2020-02-01T00:00:00Z,Romania,ROU,Production,4.836612629999999
2020-02-01T00:00:00Z,Romania,ROU,Net imports,0.26210036999999997
2020-02-01T00:00:00Z,Romania,ROU,Gas,1.0825356899999998
2020-02-01T00:00:00Z,Romania,ROU,Hard Coal,0.108021
2020-02-01T00:00:00Z,Romania,ROU,Lignite,0.67790306
2020-02-01T00:00:00Z,Romania,ROU,Bioenergy,0.04665475
2020-02-01T00:00:00Z,Romania,ROU,Hydro,1.06043154
2020-02-01T00:00:00Z,Romania,ROU,Solar,0.07990251999999999
2020-02-01T00:00:00Z,Romania,ROU,Wind,0.7946368199999999
2020-02-01T00:00:00Z,Romania,ROU,Nuclear,0.98652725
2020-03-01T00:00:00Z,Romania,ROU,Demand,5.01705923
2020-03-01T00:00:00Z,Romania,ROU,Production,5.02124658
2020-03-01T00:00:00Z,Romania,ROU,Net imports,0.011002000000000001
2020-03-01T00:00:00Z,Romania,ROU,Gas,0.85903469
2020-03-01T00:00:00Z,Romania,ROU,Hard Coal,0.09249299999999999
2020-03-01T00:00:00Z,Romania,ROU,Lignite,0.73327935
2020-03-01T00:00:00Z,Romania,ROU,Bioenergy,0.04522202
2020-03-01T00:00:00Z,Romania,ROU,Hydro,1.2722936999999999
2020-03-01T00:00:00Z,Romania,ROU,Solar,0.11063474
2020-03-01T00:00:00Z,Romania,ROU,Wind,0.8537029300000001
2020-03-01T00:00:00Z,Romania,ROU,Nuclear,1.05458615
2020-04-01T00:00:00Z,Romania,ROU,Demand,4.08805201
2020-04-01T00:00:00Z,Romania,ROU,Production,3.98727372
2020-04-01T00:00:00Z,Romania,ROU,Net imports,0.10935586000000001
2020-04-01T00:00:00Z,Romania,ROU,Gas,0.54284014
2020-04-01T00:00:00Z,Romania,ROU,Hard Coal,0.070833
2020-04-01T00:00:00Z,Romania,ROU,Lignite,0.4011936
2020-04-01T00:00:00Z,Romania,ROU,Bioenergy,0.033818390000000004
2020-04-01T00:00:00Z,Romania,ROU,Hydro,1.12905952
2020-04-01T00:00:00Z,Romania,ROU,Solar,0.16823049
2020-04-01T00:00:00Z,Romania,ROU,Wind,0.6256049400000001
2020-04-01T00:00:00Z,Romania,ROU,Nuclear,1.01569364
2020-05-01T00:00:00Z,Romania,ROU,Demand,4.211683949999999
2020-05-01T00:00:00Z,Romania,ROU,Production,3.8951429199999996
2020-05-01T00:00:00Z,Romania,ROU,Net imports,0.32839807000000004
2020-05-01T00:00:00Z,Romania,ROU,Gas,0.47702399
2020-05-01T00:00:00Z,Romania,ROU,Hard Coal,0.047765
2020-05-01T00:00:00Z,Romania,ROU,Lignite,0.41840235000000003
2020-05-01T00:00:00Z,Romania,ROU,Bioenergy,0.03638745
2020-05-01T00:00:00Z,Romania,ROU,Hydro,1.06476274
2020-05-01T00:00:00Z,Romania,ROU,Solar,0.14667957999999998
2020-05-01T00:00:00Z,Romania,ROU,Wind,0.65994484
2020-05-01T00:00:00Z,Romania,ROU,Nuclear,1.04417697
2020-06-01T00:00:00Z,Romania,ROU,Demand,4.29457046
2020-06-01T00:00:00Z,Romania,ROU,Production,4.11030609
