country,state,date,variable,generation_gwh,capacity_gw
India,Andhra Pradesh,2019-09-01,HYDRO,473.45,1.77
India,Andhra Pradesh,2019-09-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2019-09-01,OTHRENEW,0.16,0.0
India,Andhra Pradesh,2019-09-01,SOLAR,403.74,3.31
India,Andhra Pradesh,2019-09-01,WIND,716.62,4.09
India,Andhra Pradesh,2019-10-01,BIO,10.4,0.5
India,Andhra Pradesh,2019-10-01,COAL,3888.54,11.63
India,Andhra Pradesh,2019-10-01,GAS,231.28,4.88
India,Andhra Pradesh,2019-10-01,HYDRO,506.97,1.77
India,Andhra Pradesh,2019-10-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2019-10-01,OTHRENEW,0.47,0.0
India,Andhra Pradesh,2019-10-01,SOLAR,349.13,3.32
India,Andhra Pradesh,2019-10-01,WIND,166.88,4.09
India,Andhra Pradesh,2019-11-01,BIO,13.06,0.5
India,Andhra Pradesh,2019-11-01,COAL,3763.71,11.63
India,Andhra Pradesh,2019-11-01,GAS,229.42,4.88
India,Andhra Pradesh,2019-11-01,HYDRO,345.78,1.77
India,Andhra Pradesh,2019-11-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2019-11-01,OTHRENEW,0.86,0.0
India,Andhra Pradesh,2019-11-01,SOLAR,461.65,3.44
India,Andhra Pradesh,2019-11-01,WIND,269.99,4.09
India,Andhra Pradesh,2019-12-01,BIO,16.45,0.5
India,Andhra Pradesh,2019-12-01,COAL,4593.11,11.63
India,Andhra Pradesh,2019-12-01,GAS,241.34,4.9
India,Andhra Pradesh,2019-12-01,HYDRO,198.9,1.77
India,Andhra Pradesh,2019-12-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2019-12-01,OTHRENEW,0.79,0.0
India,Andhra Pradesh,2019-12-01,SOLAR,375.45,3.56
India,Andhra Pradesh,2019-12-01,WIND,242.02,4.09
India,Andhra Pradesh,2020-01-01,BIO,19.85,0.5
India,Andhra Pradesh,2020-01-01,COAL,5017.29,11.63
India,Andhra Pradesh,2020-01-01,GAS,301.65,4.9
India,Andhra Pradesh,2020-01-01,HYDRO,200.15,1.77
India,Andhra Pradesh,2020-01-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-01-01,OTHRENEW,0.74,0.0
India,Andhra Pradesh,2020-01-01,SOLAR,506.42,3.56
India,Andhra Pradesh,2020-01-01,WIND,217.34,4.09
India,Andhra Pradesh,2020-02-01,BIO,21.15,0.5
India,Andhra Pradesh,2020-02-01,COAL,4801.86,11.63
India,Andhra Pradesh,2020-02-01,GAS,278.22,4.9
India,Andhra Pradesh,2020-02-01,HYDRO,328.62,1.77
India,Andhra Pradesh,2020-02-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-02-01,OTHRENEW,0.64,0.0
India,Andhra Pradesh,2020-02-01,SOLAR,579.23,3.56
India,Andhra Pradesh,2020-02-01,WIND,367.73,4.09
India,Andhra Pradesh,2020-03-01,BIO,24.88,0.5
India,Andhra Pradesh,2020-03-01,COAL,4132.01,11.63
India,Andhra Pradesh,2020-03-01,GAS,307.11,4.9
India,Andhra Pradesh,2020-03-01,HYDRO,235.76,1.77
India,Andhra Pradesh,2020-03-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-03-01,OTHRENEW,0.53,0.0
India,Andhra Pradesh,2020-03-01,SOLAR,644.84,3.61
India,Andhra Pradesh,2020-03-01,WIND,407.57,4.09
India,Andhra Pradesh,2020-04-01,BIO,12.99,0.5
India,Andhra Pradesh,2020-04-01,COAL,3003.89,11.63
India,Andhra Pradesh,2020-04-01,GAS,332.71,4.9
India,Andhra Pradesh,2020-04-01,HYDRO,200.09,1.77
India,Andhra Pradesh,2020-04-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-04-01,OTHRENEW,0.0,0.0
India,Andhra Pradesh,2020-04-01,SOLAR,601.54,3.61
India,Andhra Pradesh,2020-04-01,WIND,383.76,4.09
India,Andhra Pradesh,2020-05-01,BIO,13.45,0.5
India,Andhra Pradesh,2020-05-01,COAL,3150.36,11.63
India,Andhra Pradesh,2020-05-01,GAS,335.97,4.9
India,Andhra Pradesh,2020-05-01,HYDRO,185.22,1.77
India,Andhra Pradesh,2020-05-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-05-01,OTHRENEW,0.44,0.0
India,Andhra Pradesh,2020-05-01,SOLAR,670.65,3.62
India,Andhra Pradesh,2020-05-01,WIND,552.05,4.09
India,Andhra Pradesh,2020-06-01,BIO,11.9,0.5
India,Andhra Pradesh,2020-06-01,COAL,3543.21,11.63
India,Andhra Pradesh,2020-06-01,GAS,287.54,4.9
India,Andhra Pradesh,2020-06-01,HYDRO,141.88,1.77
India,Andhra Pradesh,2020-06-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-06-01,OTHRENEW,0.32,0.0
India,Andhra Pradesh,2020-06-01,SOLAR,519.57,3.62
India,Andhra Pradesh,2020-06-01,WIND,891.14,4.09
India,Andhra Pradesh,2020-07-01,BIO,13.07,0.5
India,Andhra Pradesh,2020-07-01,COAL,3213.76,11.63
India,Andhra Pradesh,2020-07-01,GAS,352.93,4.9
India,Andhra Pradesh,2020-07-01,HYDRO,162.26,1.77
India,Andhra Pradesh,2020-07-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-07-01,OTHRENEW,0.54,0.0
India,Andhra Pradesh,2020-07-01,SOLAR,528.22,3.62
India,Andhra Pradesh,2020-07-01,WIND,711.85,4.09
India,Andhra Pradesh,2020-08-01,BIO,13.95,0.51
India,Andhra Pradesh,2020-08-01,COAL,3441.43,11.63
India,Andhra Pradesh,2020-08-01,GAS,259.23,4.9
India,Andhra Pradesh,2020-08-01,HYDRO,370.68,1.77
India,Andhra Pradesh,2020-08-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-08-01,OTHRENEW,7.32,0.0
India,Andhra Pradesh,2020-08-01,SOLAR,492.56,3.62
India,Andhra Pradesh,2020-08-01,WIND,1182.13,4.09
India,Andhra Pradesh,2020-09-01,BIO,14.61,0.51
India,Andhra Pradesh,2020-09-01,COAL,3634.8,11.63
India,Andhra Pradesh,2020-09-01,GAS,278.1,4.9
India,Andhra Pradesh,2020-09-01,HYDRO,585.87,1.77
India,Andhra Pradesh,2020-09-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-09-01,OTHRENEW,7.63,0.0
India,Andhra Pradesh,2020-09-01,SOLAR,479.37,3.63
India,Andhra Pradesh,2020-09-01,WIND,592.27,4.09
India,Andhra Pradesh,2020-10-01,BIO,15.32,0.51
India,Andhra Pradesh,2020-10-01,COAL,3502.3,11.63
India,Andhra Pradesh,2020-10-01,GAS,239.32,4.9
India,Andhra Pradesh,2020-10-01,HYDRO,636.61,1.77
India,Andhra Pradesh,2020-10-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-10-01,OTHRENEW,7.08,0.0
India,Andhra Pradesh,2020-10-01,SOLAR,511.4,3.63
India,Andhra Pradesh,2020-10-01,WIND,370.26,4.09
India,Andhra Pradesh,2020-11-01,BIO,17.66,0.51
India,Andhra Pradesh,2020-11-01,COAL,3188.38,11.63
India,Andhra Pradesh,2020-11-01,GAS,266.76,4.9
India,Andhra Pradesh,2020-11-01,HYDRO,312.54,1.77
India,Andhra Pradesh,2020-11-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-11-01,OTHRENEW,6.62,0.0
India,Andhra Pradesh,2020-11-01,SOLAR,476.96,3.74
India,Andhra Pradesh,2020-11-01,WIND,314.91,4.09
India,Andhra Pradesh,2020-12-01,BIO,21.74,0.51
India,Andhra Pradesh,2020-12-01,COAL,3661.65,11.63
India,Andhra Pradesh,2020-12-01,GAS,254.83,4.9
India,Andhra Pradesh,2020-12-01,HYDRO,228.39,1.77
India,Andhra Pradesh,2020-12-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2020-12-01,OTHRENEW,6.41,0.0
India,Andhra Pradesh,2020-12-01,SOLAR,555.55,3.84
India,Andhra Pradesh,2020-12-01,WIND,390.83,4.09
India,Andhra Pradesh,2021-01-01,BIO,22.08,0.51
India,Andhra Pradesh,2021-01-01,COAL,5009.55,11.63
India,Andhra Pradesh,2021-01-01,GAS,233.57,4.9
India,Andhra Pradesh,2021-01-01,HYDRO,225.5,1.77
India,Andhra Pradesh,2021-01-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-01-01,OTHRENEW,10.12,0.0
India,Andhra Pradesh,2021-01-01,SOLAR,636.57,4.0
India,Andhra Pradesh,2021-01-01,WIND,354.57,4.1
India,Andhra Pradesh,2021-02-01,BIO,22.44,0.51
India,Andhra Pradesh,2021-02-01,COAL,4933.36,11.63
India,Andhra Pradesh,2021-02-01,GAS,223.96,4.9
India,Andhra Pradesh,2021-02-01,HYDRO,249.25,1.77
India,Andhra Pradesh,2021-02-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-02-01,OTHRENEW,9.51,0.0
India,Andhra Pradesh,2021-02-01,SOLAR,689.28,4.0
India,Andhra Pradesh,2021-02-01,WIND,366.14,4.1
India,Andhra Pradesh,2021-03-01,BIO,23.67,0.51
India,Andhra Pradesh,2021-03-01,COAL,5863.01,11.63
India,Andhra Pradesh,2021-03-01,GAS,258.32,4.9
India,Andhra Pradesh,2021-03-01,HYDRO,333.06,1.77
India,Andhra Pradesh,2021-03-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-03-01,OTHRENEW,9.89,0.0
India,Andhra Pradesh,2021-03-01,SOLAR,794.43,4.2
India,Andhra Pradesh,2021-03-01,WIND,447.82,4.1
India,Andhra Pradesh,2021-04-01,BIO,17.25,0.51
India,Andhra Pradesh,2021-04-01,COAL,4848.68,11.63
India,Andhra Pradesh,2021-04-01,GAS,238.55,4.9
India,Andhra Pradesh,2021-04-01,HYDRO,205.07,1.77
India,Andhra Pradesh,2021-04-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-04-01,OTHRENEW,8.1,0.0
India,Andhra Pradesh,2021-04-01,SOLAR,740.65,4.21
India,Andhra Pradesh,2021-04-01,WIND,362.88,4.1
India,Andhra Pradesh,2021-05-01,BIO,14.31,0.51
India,Andhra Pradesh,2021-05-01,COAL,3824.46,11.63
India,Andhra Pradesh,2021-05-01,GAS,243.8,4.9
India,Andhra Pradesh,2021-05-01,HYDRO,67.67,1.77
India,Andhra Pradesh,2021-05-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-05-01,OTHRENEW,7.21,0.0
India,Andhra Pradesh,2021-05-01,SOLAR,738.28,4.21
India,Andhra Pradesh,2021-05-01,WIND,617.07,4.1
India,Andhra Pradesh,2021-06-01,BIO,12.09,0.52
India,Andhra Pradesh,2021-06-01,COAL,3755.27,11.63
India,Andhra Pradesh,2021-06-01,GAS,238.69,4.9
India,Andhra Pradesh,2021-06-01,HYDRO,97.82,1.77
India,Andhra Pradesh,2021-06-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-06-01,OTHRENEW,7.76,0.0
India,Andhra Pradesh,2021-06-01,SOLAR,731.04,4.28
India,Andhra Pradesh,2021-06-01,WIND,1198.05,4.1
India,Andhra Pradesh,2021-07-01,BIO,12.78,0.54
India,Andhra Pradesh,2021-07-01,COAL,4893.6,11.63
India,Andhra Pradesh,2021-07-01,GAS,212.1,4.9
India,Andhra Pradesh,2021-07-01,HYDRO,216.32,1.77
India,Andhra Pradesh,2021-07-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-07-01,OTHRENEW,7.93,0.0
India,Andhra Pradesh,2021-07-01,SOLAR,546.56,4.35
India,Andhra Pradesh,2021-07-01,WIND,1107.3,4.1
India,Andhra Pradesh,2021-08-01,BIO,10.83,0.54
India,Andhra Pradesh,2021-08-01,COAL,4917.15,11.63
India,Andhra Pradesh,2021-08-01,GAS,201.35,4.9
India,Andhra Pradesh,2021-08-01,HYDRO,454.36,1.77
India,Andhra Pradesh,2021-08-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-08-01,OTHRENEW,4.4,0.0
India,Andhra Pradesh,2021-08-01,SOLAR,604.15,4.38
India,Andhra Pradesh,2021-08-01,WIND,1041.51,4.1
India,Andhra Pradesh,2021-09-01,BIO,9.19,0.54
India,Andhra Pradesh,2021-09-01,COAL,4117.39,11.63
India,Andhra Pradesh,2021-09-01,GAS,196.71,4.9
India,Andhra Pradesh,2021-09-01,HYDRO,454.37,1.77
India,Andhra Pradesh,2021-09-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-09-01,OTHRENEW,4.99,0.0
India,Andhra Pradesh,2021-09-01,SOLAR,608.91,4.38
India,Andhra Pradesh,2021-09-01,WIND,983.12,4.1
India,Andhra Pradesh,2021-10-01,BIO,12.72,0.54
India,Andhra Pradesh,2021-10-01,COAL,4375.94,11.63
India,Andhra Pradesh,2021-10-01,GAS,149.95,4.9
India,Andhra Pradesh,2021-10-01,HYDRO,710.16,1.77
India,Andhra Pradesh,2021-10-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-10-01,OTHRENEW,8.25,0.0
India,Andhra Pradesh,2021-10-01,SOLAR,632.52,4.38
India,Andhra Pradesh,2021-10-01,WIND,195.38,4.1
India,Andhra Pradesh,2021-11-01,BIO,9.59,0.55
India,Andhra Pradesh,2021-11-01,COAL,3530.15,11.63
India,Andhra Pradesh,2021-11-01,GAS,129.88,4.9
India,Andhra Pradesh,2021-11-01,HYDRO,365.72,1.77
India,Andhra Pradesh,2021-11-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-11-01,OTHRENEW,15.06,0.0
India,Andhra Pradesh,2021-11-01,SOLAR,410.68,4.38
India,Andhra Pradesh,2021-11-01,WIND,273.2,4.1
India,Andhra Pradesh,2021-12-01,BIO,16.98,0.55
India,Andhra Pradesh,2021-12-01,COAL,3890.35,11.63
India,Andhra Pradesh,2021-12-01,GAS,123.37,4.9
India,Andhra Pradesh,2021-12-01,HYDRO,251.27,1.77
India,Andhra Pradesh,2021-12-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2021-12-01,OTHRENEW,14.48,0.0
India,Andhra Pradesh,2021-12-01,SOLAR,631.85,4.38
India,Andhra Pradesh,2021-12-01,WIND,296.49,4.1
India,Andhra Pradesh,2022-01-01,BIO,20.03,0.55
India,Andhra Pradesh,2022-01-01,COAL,4658.34,11.63
India,Andhra Pradesh,2022-01-01,GAS,120.66,4.9
India,Andhra Pradesh,2022-01-01,HYDRO,230.1,1.77
India,Andhra Pradesh,2022-01-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-01-01,OTHRENEW,16.73,0.0
India,Andhra Pradesh,2022-01-01,SOLAR,691.03,4.39
India,Andhra Pradesh,2022-01-01,WIND,323.16,4.1
India,Andhra Pradesh,2022-02-01,BIO,20.94,0.57
India,Andhra Pradesh,2022-02-01,COAL,4914.29,11.63
India,Andhra Pradesh,2022-02-01,GAS,112.99,4.9
India,Andhra Pradesh,2022-02-01,HYDRO,214.6,1.77
India,Andhra Pradesh,2022-02-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-02-01,OTHRENEW,16.62,0.0
India,Andhra Pradesh,2022-02-01,SOLAR,732.32,4.39
India,Andhra Pradesh,2022-02-01,WIND,348.48,4.1
India,Andhra Pradesh,2022-03-01,BIO,20.84,0.57
India,Andhra Pradesh,2022-03-01,COAL,5601.11,11.63
India,Andhra Pradesh,2022-03-01,GAS,126.28,4.9
India,Andhra Pradesh,2022-03-01,HYDRO,230.45,1.77
India,Andhra Pradesh,2022-03-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-03-01,OTHRENEW,22.35,0.0
India,Andhra Pradesh,2022-03-01,SOLAR,764.52,4.39
India,Andhra Pradesh,2022-03-01,WIND,387.94,4.1
India,Andhra Pradesh,2022-04-01,BIO,37.51,0.57
India,Andhra Pradesh,2022-04-01,COAL,5851.79,11.63
India,Andhra Pradesh,2022-04-01,GAS,125.04,4.9
India,Andhra Pradesh,2022-04-01,HYDRO,190.6,1.77
India,Andhra Pradesh,2022-04-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-04-01,OTHRENEW,19.77,0.0
India,Andhra Pradesh,2022-04-01,SOLAR,786.31,4.39
India,Andhra Pradesh,2022-04-01,WIND,361.4,4.1
India,Andhra Pradesh,2022-05-01,BIO,16.9,0.57
India,Andhra Pradesh,2022-05-01,COAL,5439.68,11.63
India,Andhra Pradesh,2022-05-01,GAS,113.94,4.9
India,Andhra Pradesh,2022-05-01,HYDRO,125.54,1.77
India,Andhra Pradesh,2022-05-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-05-01,OTHRENEW,22.33,0.0
India,Andhra Pradesh,2022-05-01,SOLAR,673.6,4.39
India,Andhra Pradesh,2022-05-01,WIND,939.36,4.1
India,Andhra Pradesh,2022-06-01,BIO,15.27,0.57
India,Andhra Pradesh,2022-06-01,COAL,4552.09,11.63
India,Andhra Pradesh,2022-06-01,GAS,99.29,4.9
India,Andhra Pradesh,2022-06-01,HYDRO,81.65,1.77
India,Andhra Pradesh,2022-06-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-06-01,OTHRENEW,17.88,0.0
India,Andhra Pradesh,2022-06-01,SOLAR,710.95,4.39
India,Andhra Pradesh,2022-06-01,WIND,998.0,4.1
India,Andhra Pradesh,2022-07-01,BIO,6.52,0.57
India,Andhra Pradesh,2022-07-01,COAL,4591.49,11.63
India,Andhra Pradesh,2022-07-01,GAS,92.87,4.9
India,Andhra Pradesh,2022-07-01,HYDRO,285.96,1.77
India,Andhra Pradesh,2022-07-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-07-01,OTHRENEW,24.16,0.0
India,Andhra Pradesh,2022-07-01,SOLAR,571.47,4.48
India,Andhra Pradesh,2022-07-01,WIND,1375.98,4.1
India,Andhra Pradesh,2022-08-01,BIO,5.73,0.57
India,Andhra Pradesh,2022-08-01,COAL,4993.45,11.63
India,Andhra Pradesh,2022-08-01,GAS,80.93,4.9
India,Andhra Pradesh,2022-08-01,HYDRO,655.87,1.77
India,Andhra Pradesh,2022-08-01,NUCLEAR,0.0,0.0
India,Andhra Pradesh,2022-08-01,OTHRENEW,26.14,0.0
India,Andhra Pradesh,2022-08-01,SOLAR,639.37,4.51
India,Andhra Pradesh,2022-08-01,WIND,1062.68,4.1
India,Arunachal Pradesh,2019-01-01,BIO,0.0,
India,Arunachal Pradesh,2019-01-01,COAL,0.0,
India,Arunachal Pradesh,2019-01-01,GAS,0.0,
India,Arunachal Pradesh,2019-01-01,HYDRO,42.31,
India,Arunachal Pradesh,2019-01-01,NUCLEAR,0.0,
India,Arunachal Pradesh,2019-01-01,OTHRENEW,0.0,
India,Arunachal Pradesh,2019-01-01,SOLAR,0.12,
India,Arunachal Pradesh,2019-01-01,WIND,0.0,
India,Arunachal Pradesh,2019-02-01,BIO,0.0,
India,Arunachal Pradesh,2019-02-01,COAL,0.0,
India,Arunachal Pradesh,2019-02-01,GAS,0.0,
India,Arunachal Pradesh,2019-02-01,HYDRO,13.07,
India,Arunachal Pradesh,2019-02-01,NUCLEAR,0.0,
India,Arunachal Pradesh,2019-02-01,OTHRENEW,0.0,
India,Arunachal Pradesh,2019-02-01,SOLAR,0.1,
India,Arunachal Pradesh,2019-02-01,WIND,0.0,
India,Arunachal Pradesh,2019-03-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-03-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-03-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-03-01,HYDRO,3.82,0.65
India,Arunachal Pradesh,2019-03-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-03-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-03-01,SOLAR,0.1,0.01
India,Arunachal Pradesh,2019-03-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-04-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-04-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-04-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-04-01,HYDRO,15.37,0.65
India,Arunachal Pradesh,2019-04-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-04-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-04-01,SOLAR,0.11,0.01
India,Arunachal Pradesh,2019-04-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-05-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-05-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-05-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-05-01,HYDRO,220.52,0.65
India,Arunachal Pradesh,2019-05-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-05-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-05-01,SOLAR,0.09,0.01
India,Arunachal Pradesh,2019-05-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-06-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-06-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-06-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-06-01,HYDRO,170.07,0.65
India,Arunachal Pradesh,2019-06-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-06-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-06-01,SOLAR,0.02,0.01
India,Arunachal Pradesh,2019-06-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-07-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-07-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-07-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-07-01,HYDRO,335.73,0.65
India,Arunachal Pradesh,2019-07-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-07-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-07-01,SOLAR,0.11,0.01
India,Arunachal Pradesh,2019-07-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-08-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-08-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-08-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-08-01,HYDRO,233.7,0.65
India,Arunachal Pradesh,2019-08-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-08-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-08-01,SOLAR,0.15,0.01
India,Arunachal Pradesh,2019-08-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-09-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-09-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-09-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-09-01,HYDRO,269.28,0.65
India,Arunachal Pradesh,2019-09-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-09-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-09-01,SOLAR,0.12,0.01
India,Arunachal Pradesh,2019-09-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-10-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-10-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-10-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-10-01,HYDRO,180.03,0.65
India,Arunachal Pradesh,2019-10-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-10-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-10-01,SOLAR,0.14,0.01
India,Arunachal Pradesh,2019-10-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-11-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-11-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-11-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-11-01,HYDRO,95.26,0.65
India,Arunachal Pradesh,2019-11-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-11-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-11-01,SOLAR,0.17,0.01
India,Arunachal Pradesh,2019-11-01,WIND,0.0,0.0
India,Arunachal Pradesh,2019-12-01,BIO,0.0,0.0
India,Arunachal Pradesh,2019-12-01,COAL,0.0,0.0
India,Arunachal Pradesh,2019-12-01,GAS,0.0,0.0
India,Arunachal Pradesh,2019-12-01,HYDRO,69.28,0.65
India,Arunachal Pradesh,2019-12-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2019-12-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2019-12-01,SOLAR,0.18,0.01
India,Arunachal Pradesh,2019-12-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-01-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-01-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-01-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-01-01,HYDRO,55.99,0.65
India,Arunachal Pradesh,2020-01-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2020-01-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2020-01-01,SOLAR,0.16,0.01
India,Arunachal Pradesh,2020-01-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-02-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-02-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-02-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-02-01,HYDRO,70.4,0.95
India,Arunachal Pradesh,2020-02-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2020-02-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2020-02-01,SOLAR,0.17,0.01
India,Arunachal Pradesh,2020-02-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-03-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-03-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-03-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-03-01,HYDRO,71.47,0.95
India,Arunachal Pradesh,2020-03-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2020-03-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2020-03-01,SOLAR,0.17,0.01
India,Arunachal Pradesh,2020-03-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-04-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-04-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-04-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-04-01,HYDRO,111.66,0.95
India,Arunachal Pradesh,2020-04-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2020-04-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2020-04-01,SOLAR,0.17,0.01
India,Arunachal Pradesh,2020-04-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-05-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-05-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-05-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-05-01,HYDRO,218.81,0.95
India,Arunachal Pradesh,2020-05-01,NUCLEAR,0.0,0.0
India,Arunachal Pradesh,2020-05-01,OTHRENEW,0.0,0.0
India,Arunachal Pradesh,2020-05-01,SOLAR,0.15,0.01
India,Arunachal Pradesh,2020-05-01,WIND,0.0,0.0
India,Arunachal Pradesh,2020-06-01,BIO,0.0,0.0
India,Arunachal Pradesh,2020-06-01,COAL,0.0,0.0
India,Arunachal Pradesh,2020-06-01,GAS,0.0,0.0
India,Arunachal Pradesh,2020-06-01,HYDRO,400.37,0.95
