country,state,year,variable,generation_gwh,share_of_generation_pct,capacity_mw,emissions_ktco2,share_of_emissions_pct
India,Meghalaya,2023,Solar,0.0,0.0,4.19,0.0,0.0
India,Meghalaya,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2023,Wind and solar,0.0,0.0,4.19,0.0,0.0
India,Meghalaya,2024,Bioenergy,0.0,0.0,13.8,0.0,0.0
India,Meghalaya,2024,Clean,1020.27,100.0,395.11,24.49,100.0
India,Meghalaya,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Hydro,1020.27,100.0,377.03,24.49,100.0
India,Meghalaya,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Meghalaya,2024,Renewables,1020.27,100.0,395.11,24.49,100.0
India,Meghalaya,2024,Solar,0.0,0.0,4.28,0.0,0.0
India,Meghalaya,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Meghalaya,2024,Wind and solar,0.0,0.0,4.28,0.0,0.0
India,Mizoram,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Clean,216.77,100.0,97.99,5.21,100.0
India,Mizoram,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Hydro,216.35,99.81,96.47,5.19,99.61
India,Mizoram,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Renewables,216.77,100.0,97.99,5.21,100.0
India,Mizoram,2019,Solar,0.42,0.19,1.52,0.02,0.39
India,Mizoram,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2019,Wind and solar,0.42,0.19,1.52,0.02,0.39
India,Mizoram,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Clean,190.39,100.0,98.0,4.58,100.0
India,Mizoram,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Hydro,189.94,99.76,96.47,4.56,99.53
India,Mizoram,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Renewables,190.39,100.0,98.0,4.58,100.0
India,Mizoram,2020,Solar,0.45,0.24,1.53,0.02,0.47
India,Mizoram,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2020,Wind and solar,0.45,0.24,1.53,0.02,0.47
India,Mizoram,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Clean,151.82,100.0,104.35,3.73,100.0
India,Mizoram,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Hydro,148.27,97.66,96.47,3.56,95.43
India,Mizoram,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Renewables,151.82,100.0,104.35,3.73,100.0
India,Mizoram,2021,Solar,3.55,2.34,7.88,0.17,4.57
India,Mizoram,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2021,Wind and solar,3.55,2.34,7.88,0.17,4.57
India,Mizoram,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Clean,255.25,100.0,109.48,6.19,100.0
India,Mizoram,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Hydro,252.57,98.95,101.47,6.06,97.92
India,Mizoram,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Mizoram,2022,Renewables,255.25,100.0,109.48,6.19,100.0
India,Mizoram,2022,Solar,2.68,1.05,8.01,0.13,2.08
India,Mizoram,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2022,Wind and solar,2.68,1.05,8.01,0.13,2.08
India,Mizoram,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Clean,218.46,100.0,135.9,5.32,100.0
India,Mizoram,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Hydro,215.27,98.54,105.47,5.17,97.12
India,Mizoram,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Mizoram,2023,Renewables,218.46,100.0,135.9,5.32,100.0
India,Mizoram,2023,Solar,3.19,1.46,30.43,0.15,2.88
India,Mizoram,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2023,Wind and solar,3.19,1.46,30.43,0.15,2.88
India,Mizoram,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Clean,340.95,100.0,135.86,8.6,100.0
India,Mizoram,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Hydro,323.42,94.86,105.47,7.76,90.22
India,Mizoram,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Mizoram,2024,Renewables,340.95,100.0,135.86,8.6,100.0
India,Mizoram,2024,Solar,17.53,5.14,30.39,0.84,9.78
India,Mizoram,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Mizoram,2024,Wind and solar,17.53,5.14,30.39,0.84,9.78
India,Nagaland,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Clean,244.74,100.0,106.67,5.87,100.0
India,Nagaland,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Hydro,244.74,100.0,105.67,5.87,100.0
India,Nagaland,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Renewables,244.74,100.0,106.67,5.87,100.0
India,Nagaland,2019,Solar,0.0,0.0,1.0,0.0,0.0
India,Nagaland,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2019,Wind and solar,0.0,0.0,1.0,0.0,0.0
India,Nagaland,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Clean,267.04,100.0,106.67,6.39,100.0
India,Nagaland,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Hydro,266.04,99.63,105.67,6.38,99.83
India,Nagaland,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2020,Renewables,267.04,100.0,106.67,6.39,100.0
India,Nagaland,2020,Solar,0.0,0.0,1.0,0.0,0.0
India,Nagaland,2020,Wind,1.0,0.37,0.0,0.01,0.17
India,Nagaland,2020,Wind and solar,1.0,0.37,1.0,0.01,0.17
India,Nagaland,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Clean,182.15,100.0,108.71,4.37,100.0
India,Nagaland,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Hydro,182.15,100.0,105.67,4.37,100.0
India,Nagaland,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Renewables,182.15,100.0,108.71,4.37,100.0
India,Nagaland,2021,Solar,0.0,0.0,3.04,0.0,0.0
India,Nagaland,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2021,Wind and solar,0.0,0.0,3.04,0.0,0.0
India,Nagaland,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Clean,287.66,100.0,109.71,6.9,100.0
India,Nagaland,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Hydro,287.66,100.0,106.67,6.9,100.0
India,Nagaland,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Nagaland,2022,Renewables,287.66,100.0,109.71,6.9,100.0
India,Nagaland,2022,Solar,0.0,0.0,3.04,0.0,0.0
India,Nagaland,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2022,Wind and solar,0.0,0.0,3.04,0.0,0.0
India,Nagaland,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Clean,251.25,100.0,110.84,6.03,100.0
India,Nagaland,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Hydro,251.25,100.0,107.67,6.03,100.0
India,Nagaland,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Nagaland,2023,Renewables,251.25,100.0,110.84,6.03,100.0
India,Nagaland,2023,Solar,0.0,0.0,3.17,0.0,0.0
India,Nagaland,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2023,Wind and solar,0.0,0.0,3.17,0.0,0.0
India,Nagaland,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Clean,314.28,100.0,110.84,7.54,100.0
India,Nagaland,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Hydro,314.28,100.0,107.67,7.54,100.0
India,Nagaland,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Nagaland,2024,Renewables,314.28,100.0,110.84,7.54,100.0
India,Nagaland,2024,Solar,0.0,0.0,3.17,0.0,0.0
India,Nagaland,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Nagaland,2024,Wind and solar,0.0,0.0,3.17,0.0,0.0
India,Odisha,2019,Bioenergy,65.6,0.14,59.22,15.09,0.05
India,Odisha,2019,Clean,7381.76,15.74,2663.94,197.51,0.61
India,Odisha,2019,Coal,39513.76,84.26,9800.0,32401.28,99.39
India,Odisha,2019,Fossil,39513.76,84.26,9800.0,32401.28,99.39
India,Odisha,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2019,Hydro,6894.48,14.7,2206.88,165.47,0.51
India,Odisha,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Odisha,2019,Renewables,7381.76,15.74,2663.94,197.51,0.61
India,Odisha,2019,Solar,332.76,0.71,397.84,15.97,0.05
India,Odisha,2019,Wind,88.92,0.19,0.0,0.98,0.0
India,Odisha,2019,Wind and solar,421.68,0.9,397.84,16.95,0.05
India,Odisha,2020,Bioenergy,47.42,0.08,59.22,10.91,0.02
India,Odisha,2020,Clean,7835.34,12.75,2689.7,208.11,0.47
India,Odisha,2020,Coal,53656.87,87.26,9800.0,43998.63,99.53
India,Odisha,2020,Fossil,53656.87,87.26,9800.0,43998.63,99.53
India,Odisha,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2020,Hydro,7359.07,11.97,2230.88,176.62,0.4
India,Odisha,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Odisha,2020,Renewables,7835.34,12.75,2689.7,208.11,0.47
India,Odisha,2020,Solar,428.85,0.7,399.6,20.58,0.05
India,Odisha,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Odisha,2020,Wind and solar,428.85,0.7,399.6,20.58,0.05
India,Odisha,2021,Bioenergy,93.04,0.14,59.22,21.4,0.04
India,Odisha,2021,Clean,6547.58,10.09,2738.94,190.12,0.39
India,Odisha,2021,Coal,58374.73,89.91,9540.0,47867.28,99.6
India,Odisha,2021,Fossil,58374.73,89.91,9540.0,47867.28,99.6
India,Odisha,2021,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2021,Hydro,5879.09,9.06,2248.88,141.1,0.29
India,Odisha,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Odisha,2021,Renewables,6547.58,10.09,2738.94,190.12,0.39
India,Odisha,2021,Solar,575.45,0.89,430.84,27.62,0.06
India,Odisha,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Odisha,2021,Wind and solar,575.45,0.89,430.84,27.62,0.06
India,Odisha,2022,Bioenergy,67.79,0.1,59.22,15.59,0.03
India,Odisha,2022,Clean,6592.66,9.42,2782.12,188.69,0.36
India,Odisha,2022,Coal,63362.63,90.58,9540.0,51957.36,99.64
India,Odisha,2022,Fossil,63362.63,90.58,9540.0,51957.36,99.64
India,Odisha,2022,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2022,Hydro,5837.21,8.34,2270.18,140.09,0.27
India,Odisha,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Odisha,2022,Renewables,6592.66,9.42,2782.12,188.69,0.36
India,Odisha,2022,Solar,687.66,0.98,452.72,33.01,0.06
India,Odisha,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Odisha,2022,Wind and solar,687.66,0.98,452.72,33.01,0.06
India,Odisha,2023,Bioenergy,92.02,0.13,59.22,21.16,0.04
India,Odisha,2023,Clean,7146.95,9.79,2802.43,208.38,0.39
India,Odisha,2023,Coal,65912.05,90.22,9540.0,54047.88,99.62
India,Odisha,2023,Fossil,65912.05,90.22,9540.0,54047.88,99.62
India,Odisha,2023,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2023,Hydro,6309.12,8.64,2270.18,151.42,0.28
India,Odisha,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Odisha,2023,Renewables,7146.95,9.79,2802.43,208.38,0.39
India,Odisha,2023,Solar,745.81,1.02,473.03,35.8,0.07
India,Odisha,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Odisha,2023,Wind and solar,745.81,1.02,473.03,35.8,0.07
India,Odisha,2024,Bioenergy,72.29,0.1,59.22,16.63,0.03
India,Odisha,2024,Clean,7690.12,10.15,2945.32,218.17,0.39
India,Odisha,2024,Coal,68131.37,89.86,9600.0,55867.72,99.61
India,Odisha,2024,Fossil,68131.37,89.86,9600.0,55867.72,99.61
India,Odisha,2024,Gas,0.0,0.0,0.0,0.0,0.0
India,Odisha,2024,Hydro,6837.98,9.02,2270.18,164.11,0.29
India,Odisha,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Odisha,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Odisha,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Odisha,2024,Renewables,7690.12,10.15,2945.32,218.17,0.39
India,Odisha,2024,Solar,779.85,1.03,615.92,37.43,0.07
India,Odisha,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Odisha,2024,Wind and solar,779.85,1.03,615.92,37.43,0.07
India,Others,2019,Bioenergy,0.0,,0.0,0.0,
India,Others,2019,Clean,0.0,,49.31,0.0,
India,Others,2019,Coal,0.0,,0.0,0.0,
India,Others,2019,Fossil,0.0,,0.0,0.0,
India,Others,2019,Gas,0.0,,0.0,0.0,
India,Others,2019,Hydro,0.0,,0.0,0.0,
India,Others,2019,Nuclear,0.0,,0.0,0.0,
India,Others,2019,Other Fossil,0.0,,0.0,0.0,
India,Others,2019,Other Renewables,0.0,,0.0,0.0,
India,Others,2019,Renewables,0.0,,49.31,0.0,
India,Others,2019,Solar,0.0,,45.01,0.0,
India,Others,2019,Wind,0.0,,4.3,0.0,
India,Others,2019,Wind and solar,0.0,,49.31,0.0,
India,Others,2020,Bioenergy,0.0,,0.0,0.0,
India,Others,2020,Clean,0.0,,49.31,0.0,
India,Others,2020,Coal,0.0,,0.0,0.0,
India,Others,2020,Fossil,0.0,,0.0,0.0,
India,Others,2020,Gas,0.0,,0.0,0.0,
India,Others,2020,Hydro,0.0,,0.0,0.0,
India,Others,2020,Nuclear,0.0,,0.0,0.0,
India,Others,2020,Other Fossil,0.0,,0.0,0.0,
India,Others,2020,Other Renewables,0.0,,0.0,0.0,
India,Others,2020,Renewables,0.0,,49.31,0.0,
India,Others,2020,Solar,0.0,,45.01,0.0,
India,Others,2020,Wind,0.0,,4.3,0.0,
India,Others,2020,Wind and solar,0.0,,49.31,0.0,
India,Others,2021,Bioenergy,0.0,,0.0,0.0,
India,Others,2021,Clean,0.0,,49.31,0.0,
India,Others,2021,Coal,0.0,,0.0,0.0,
India,Others,2021,Fossil,0.0,,0.0,0.0,
India,Others,2021,Gas,0.0,,0.0,0.0,
India,Others,2021,Hydro,0.0,,0.0,0.0,
India,Others,2021,Nuclear,0.0,,0.0,0.0,
India,Others,2021,Other Fossil,0.0,,0.0,0.0,
India,Others,2021,Other Renewables,0.0,,0.0,0.0,
India,Others,2021,Renewables,0.0,,49.31,0.0,
India,Others,2021,Solar,0.0,,45.01,0.0,
India,Others,2021,Wind,0.0,,4.3,0.0,
India,Others,2021,Wind and solar,0.0,,49.31,0.0,
India,Puducherry,2019,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Clean,3.73,1.54,5.51,0.18,0.15
India,Puducherry,2019,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Fossil,238.11,98.46,32.5,116.67,99.85
India,Puducherry,2019,Gas,238.11,98.46,32.5,116.67,99.85
India,Puducherry,2019,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Renewables,3.73,1.54,5.51,0.18,0.15
India,Puducherry,2019,Solar,3.73,1.54,5.51,0.18,0.15
India,Puducherry,2019,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2019,Wind and solar,3.73,1.54,5.51,0.18,0.15
India,Puducherry,2020,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Clean,4.44,1.76,7.54,0.21,0.18
India,Puducherry,2020,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Fossil,247.7,98.24,32.5,121.37,99.82
India,Puducherry,2020,Gas,247.7,98.24,32.5,121.37,99.82
India,Puducherry,2020,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Renewables,4.44,1.76,7.54,0.21,0.18
India,Puducherry,2020,Solar,4.44,1.76,7.54,0.21,0.18
India,Puducherry,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2020,Wind and solar,4.44,1.76,7.54,0.21,0.18
India,Puducherry,2021,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Clean,12.24,4.82,12.05,0.59,0.49
India,Puducherry,2021,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Fossil,241.53,95.18,32.5,118.35,99.51
India,Puducherry,2021,Gas,241.53,95.18,32.5,118.35,99.51
India,Puducherry,2021,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Other Renewables,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Renewables,12.24,4.82,12.05,0.59,0.49
India,Puducherry,2021,Solar,12.24,4.82,12.05,0.59,0.49
India,Puducherry,2021,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2021,Wind and solar,12.24,4.82,12.05,0.59,0.49
India,Puducherry,2022,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Clean,12.24,4.91,35.53,0.59,0.5
India,Puducherry,2022,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Fossil,236.98,95.09,32.5,116.12,99.5
India,Puducherry,2022,Gas,236.98,95.09,32.5,116.12,99.5
India,Puducherry,2022,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Other Renewables,0.0,0.0,,0.0,0.0
India,Puducherry,2022,Renewables,12.24,4.91,35.53,0.59,0.5
India,Puducherry,2022,Solar,12.24,4.91,35.53,0.59,0.5
India,Puducherry,2022,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2022,Wind and solar,12.24,4.91,35.53,0.59,0.5
India,Puducherry,2023,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Clean,12.24,4.97,43.27,0.59,0.51
India,Puducherry,2023,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Fossil,233.85,95.03,32.5,114.59,99.49
India,Puducherry,2023,Gas,233.85,95.03,32.5,114.59,99.49
India,Puducherry,2023,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Other Renewables,0.0,0.0,,0.0,0.0
India,Puducherry,2023,Renewables,12.24,4.97,43.27,0.59,0.51
India,Puducherry,2023,Solar,12.24,4.97,43.27,0.59,0.51
India,Puducherry,2023,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2023,Wind and solar,12.24,4.97,43.27,0.59,0.51
India,Puducherry,2024,Bioenergy,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Clean,12.24,5.65,53.26,0.59,0.58
India,Puducherry,2024,Coal,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Fossil,204.5,94.35,32.5,100.21,99.42
India,Puducherry,2024,Gas,204.5,94.35,32.5,100.21,99.42
India,Puducherry,2024,Hydro,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Other Renewables,0.0,0.0,,0.0,0.0
India,Puducherry,2024,Renewables,12.24,5.65,53.26,0.59,0.58
India,Puducherry,2024,Solar,12.24,5.65,53.26,0.59,0.58
India,Puducherry,2024,Wind,0.0,0.0,0.0,0.0,0.0
India,Puducherry,2024,Wind and solar,12.24,5.65,53.26,0.59,0.58
India,Punjab,2019,Bioenergy,624.48,1.98,327.85,143.63,0.73
India,Punjab,2019,Clean,7859.5,24.93,2544.8,350.45,1.78
India,Punjab,2019,Coal,23660.55,75.07,5680.0,19401.65,98.23
India,Punjab,2019,Fossil,23660.55,75.07,5680.0,19401.65,98.23
India,Punjab,2019,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2019,Hydro,5826.6,18.49,1269.85,139.84,0.71
India,Punjab,2019,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2019,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2019,Other Renewables,0.21,0.0,0.0,0.01,0.0
India,Punjab,2019,Renewables,7859.5,24.93,2544.8,350.45,1.78
India,Punjab,2019,Solar,1391.31,4.41,947.1,66.78,0.34
India,Punjab,2019,Wind,16.9,0.05,0.0,0.19,0.0
India,Punjab,2019,Wind and solar,1408.21,4.46,947.1,66.97,0.34
India,Punjab,2020,Bioenergy,775.62,3.36,484.2,178.39,1.4
India,Punjab,2020,Clean,7964.8,34.52,2701.15,383.65,3.0
India,Punjab,2020,Coal,15112.08,65.49,5680.0,12391.91,97.0
India,Punjab,2020,Fossil,15112.08,65.49,5680.0,12391.91,97.0
India,Punjab,2020,Gas,0.0,0.0,0.0,0.0,0.0
India,Punjab,2020,Hydro,5825.94,25.25,1269.85,139.82,1.09
India,Punjab,2020,Nuclear,0.0,0.0,0.0,0.0,0.0
India,Punjab,2020,Other Fossil,0.0,0.0,0.0,0.0,0.0
India,Punjab,2020,Other Renewables,0.17,0.0,0.0,0.01,0.0
India,Punjab,2020,Renewables,7964.8,34.52,2701.15,383.65,3.0
India,Punjab,2020,Solar,1363.07,5.91,947.1,65.43,0.51
India,Punjab,2020,Wind,0.0,0.0,0.0,0.0,0.0
India,Punjab,2020,Wind and solar,1363.07,5.91,947.1,65.43,0.51
India,Punjab,2021,Bioenergy,795.26,2.65,491.65,182.91,0.95
